,source_firm,target_num,citation_count,application_date
3260,"JohnM.Hoffer,Jr.",US2021-0070438A1,4,2021
3261,"GoPro,Inc.",US2019-0079522A1,1,2018
3262,"NationalTechnology&EgineeringSolutionsofSandia,LLC",US11064184B2,4,2019
3263,"MOTOROLASOLUTIONS,INC",US11064184B2,1,2016
3264,LockheedMartinCorporation,US11064184B2,1,2018
3265,TheBoeingCompany,US2018-0120196A1,1,2019
3266,TheBoeingCompany,US2018-0120196A1,1,2018
3267,HYDRO-QUEBEC,US2018-0120196A1,1,2017
3268,SaudiArabianOilCompany,US2018-0120196A1,1,2017
3269,KOREAINSTITUTEOFINDUSTRIALTECHNOLOGY,US6826452B1,1,2015
3270,SOVEXLTD,CN105621121B,1,2017
3271,TheBoeingCompany,US10532919B2,1,2016
3272,THEUNIVERSITYOFQUEENSLAND,US9261423B2,4,2017
3273,MicrodronesGmbH,GB002490141B,1,2017
3274,UnitedStatesofAmericaasrepresentedbytheSecretaryoftheAirForce,US10974809B2,4,2019
3275,LockheedMartinCorporation,US10974809B2,1,2018
3276,BellHelicopterTextronInc.,US10336459B2,1,2017
3277,UnitedStatesofAmericaasrepresentedbytheSecretaryoftheAirForce,US9776715B2,4,2019
3278,"UberTechnologies,Inc.",US9776715B2,1,2018
3279,IntelIPCorporation,US9776715B2,1,2017
3280,TextronInnovationsInc.,US10343762B2,4,2018
3281,SUBARUCORPORATION,US9714090B2,4,2021
3282,"UBERTECHNOLOGIES,INC.",US9714090B2,1,2020
3283,"ZhejiangGeelyHoldingGroupCo.,LTD.",US9714090B2,1,2018
3284,NECCorporation,US9714090B2,1,2017
3285,TheBoeingCompany,US10059442B2,4,2019
3286,"Jetoptera,Inc.",US10059442B2,1,2019
3287,TheBoeingCompany,US10059442B2,1,2016
3288,Yao-ChangLin,US10059442B2,1,2017
3289,"Bio-CellularDesignAeronautics,Inc.",US9555873B1,1,2016
3290,TextronInnovationsInc.,US9676488B2,4,2020
3291,"AmazonTechnologies,Inc.",US9731816B2,1,2020
3292,"AmazonTechnologies,Inc.",US9731816B2,1,2017
3293,"AUTELROBOTICSCO.,LTD.",US9731816B2,1,2017
3294,THEBOEINGCOMPANY,US9731816B2,1,2012
3295,"DashSystems,Inc.",US9550567B1,1,2020
3296,AirbusOperationsGmbH,US10099770B2,1,2019
3297,TheBoeingCompany,US10099770B2,1,2013
3298,BellHelicopterTextronInc.,US9475585B2,1,2018
3299,BellTextronInc.,US9475585B2,1,2017
3300,ZhenGangKer,US10518595B2,4,2019
3301,MakaniTechnologiesLLC,US9902489B2,1,2017
3302,RamotatTel-AvivUniversityLtd.,US9902489B2,1,2008
3303,TheBoeingCompany,US9902489B2,1,2005
3304,"AeroVironment,Inc.",US9522725B2,1,2020
3305,"AeroVironment,Inc.",US9522725B2,1,2017
3306,IDEAFORGETECHNOLOGYPVT.LTD.,US9567075B2,1,2018
3307,QUALCOMMIncorporated,US9567075B2,1,2017
3308,TheBoeingCompany,US9205922B1,4,2020
3309,DanmarksTekniskeUniversitet,US9205922B1,1,2017
3310,VestasWindSystemsA/S,US9205922B1,1,2018
3311,TheBoeingCompany,US9914523B2,1,2016
3312,AirbusOperationsSAS,US9914523B2,1,2018
3313,TheBoeingCompany,US9914523B2,1,2017
3314,SingaporeUniversityOfTechnologyAndDesign,US8991751B2,1,2018
3315,BAESystemsplc,US8991751B2,5,2016
3316,"KaiserEnterprises,LLC",US9004393B2,1,2018
3317,HanhuiZHANG,US9004393B2,1,2017
3318,"KaiserEnterprises,LLC",US9004393B2,1,2017
3319,PaulE.ARLTON,US8167234B1,4,2020
3320,DavidJ.ARLTON,US8167234B1,4,2020
3321,LucioVolpi,US8167234B1,1,2020
3322,TheBoeingCompany,US8167234B1,1,2018
3323,"AeroVironment,Inc.",US8167234B1,1,2019
3324,"AeroVironment,Inc.",US8167234B1,2,2018
3325,"AeroVironment,Inc.",US8167234B1,1,2014
3326,KhalidHamadALNAFISAH,US8167234B1,1,2012
3327,"RadeusLabs,Inc.",US8167234B1,1,2012
3328,VinhNguyen,US8070090B2,1,2017
3329,TheBoeingCompany,US8157206B2,1,2012
3330,TheBoeingCompany,US8157206B2,1,2013
3331,AirbusOperationsSAS,US8157206B2,1,2007
3332,ElwhaLLC,US8157203B2,1,2013
3333,BAESYSTEMSplc,US9259984B2,1,2018
3334,"ToyotaMotorEngineering&ManufacturingNorthAmerica,Inc.",US9259984B2,1,2017
3335,TheBoeingCompany,US7887011B1,1,2017
3336,WingAviationLLC,US7887011B1,1,2018
3337,ISRAELAEROSPACEINDUSTRIESLTD.,US7887011B1,1,2020
3338,TECHNIONRESEARCHANDDEVELOPMENTFOUNDATIONLTD.,US7887011B1,1,2011
3339,TheBoeingCompany,US7118066B2,2,2011
3340,WorldViewEnterprisesInc.,US7530527B2,7,2020
3341,WorldViewEnterprisesInc.,US7530527B2,1,2019
3342,WorldViewEnterprisesInc.,US7530527B2,3,2018
3343,BellHelicopterTextronInc.,US5765783A,1,2018
3344,"MARTINUAV,LLC",US5765783A,1,2018
3345,SikorskyAircraftCorporation,US5863013A,1,2017
3346,UAVOSHoldingsLimited,US5769359A,1,2018
3347,"AmazonTechnologies,Inc.",US5769359A,1,2017
3348,KoreaAerospaceResearchInstitute,US5407150A,1,2019
3349,"TamarackAerospaceGroup,Inc.",US5407150A,1,2020
3350,"TamarackAerospaceGroup,Inc.",US5407150A,1,2018
3351,Rolls-RoyceCorporation,US5407150A,1,2009
3352,"SimmondsPrecisionProducts,Inc.",US5192037A,1,2016
3353,SergeyNikolaevichAfanasyev,US5192037A,1,2009
3354,"Arctura,Inc.",US5094412A,4,2021
3355,"Ardura,Inc.",US5094412A,4,2019
3356,BellHelicopterTextronInc.,US5094412A,1,2018
3357,TheBoeingCompany,US5094412A,1,2011
3358,AuroraFlightSciencesCorporation,US5356094A,1,2012
3359,1281329AlbertaLtd.,US4746082A,1,2020
3360,1281329AlbertaLtd.,US4746082A,1,2019
3361,1281329AlbertaLtd.,US4746082A,1,2017
3362,TSINGHUAUNIVERSITY,US4679752A,4,2020
3363,"MACDONALD,DETTWILERANDASSOCIATESINC.",US4679752A,1,2020
3364,IntelligentEnergyLimited,US3937424A,8,2021
3365,IntelligentEnergyLimited,US3937424A,1,2016
3366,RyanEvaristoPinto,WOWO2003-033344A2,4,2019
3367,HermannBenthien,US3516624A,1,2011
3368,AndreasPoppe,US3516624A,1,2011
3369,"AuroraFlightSciencesCorporation,asubsidiaryofTheBoeingCompany",US3666209A,4,2021
3370,BELLHELICOPTERTEXTRONINC.,US3666209A,1,2017
3371,GOODRICHCORPORATION,EP3406524A1,4,2020
3372,GOODRICHCORPORATION,EP1410987B1,1,2017
3373,LOCKHEEDMARTINCORPORATION,US8287323B2,1,2011
3374,GoodrichCorporation,US6591873B1,1,2017
3375,GOODRICHCORPORATION,US4671744A,2,2017
3376,ALTEVACLLC,US3840057A,4,2021
3377,ALTEVACLLC,US3840057A,1,2018
3378,They,US11535372B2,4,2020
3379,"H2Clipper,Inc.",US11535372B2,4,2020
3380,HARRISCORPORATION,US11535372B2,1,2016
3381,UnitedTechnologiesCorporation,US11549386B2,1,2018
3382,EmbraerS.A.,US11440427B1,1,2019
3383,"SZDJITECHNOLOGYCO.,LTD.",US11443569B1,1,2019
3384,ValeryMiftakhov,US11420757B2,4,2020
3385,"AmazonTechnologies,Inc.",US11449078B1,1,2015
3386,TheBoeingCompany,US11447244B1,4,2020
3387,AuroraFlightSciencesCorporation,US11447244B1,1,2018
3388,THEBOEINGCOMPANY,US11447244B1,1,2017
3389,BellHelicopterTextronInc.,US11447244B1,1,2017
3390,VerizonPatentandLicensingInc.,US11618338B2,1,2014
3391,PiaseckiAircraftCorporation,US11148819B2,4,2021
3392,ROLLS-ROYCEplc,US10981650B2,1,2020
3393,"BETAAIR,LLC",US11585861B2,4,2021
3394,"SZDJITECHNOLOGYCO.,LTD.",US11543819B2,1,2019
3395,"FluidityTechnologies,Inc.",US11543819B2,1,2017
3396,TextronInnovationsInc.,US2019-0241274A1,4,2021
3397,"LovelandInnovations,LLC",US11086325B2,1,2018
3398,"BETAAIR,LLC",US10479223B2,4,2021
3399,ZiplineInternationalInc.,US10479223B2,1,2017
3400,DIEHLAEROSPACEGMBH,US10630082B1,1,2020
3401,AirbusOperations(S.A.S.),US2020-0298036A1,4,2021
3402,"AmazonTechnologies,Inc.",US10189565B2,4,2018
3403,XDEVELOPMENTLLC,US10189565B2,1,2016
3404,"DisneyEnterprises,Inc.",US2019-0375495A1,4,2022
3405,"DisneyEnterprises,Inc.",US2019-0375495A1,4,2020
3406,WINGAviationLLC,US10562623B1,1,2019
3407,"BETAAIR,LLC",US10597152B2,4,2022
3408,RaytheonTechnologiesCorporation,US10676199B2,4,2021
3409,BellTextronInc.,US10556680B2,4,2020
3410,GEAVIATIONSYSTEMSLLC,US2018-0291807A1,4,2020
3411,SAFRAN,US2018-0291807A1,4,2018
3412,YandrielSilverio,US2018-0291807A1,1,2018
3413,MaxarSpaceLLC,US10633123B2,4,2021
3414,GEAviationSystemsLimited,US10501195B2,1,2017
3415,WilliamToddHodges,US11149578B2,4,2020
3416,HONEYWELLINTERNATIONALINC.,US11149578B2,1,2017
3417,"BlendedWingAircraft,Inc.",US10926874B2,4,2021
3418,"MITSUBISHIHEAVYINDUSTRIES,LTD.",US10926874B2,4,2022
3419,DaroldB.Cummings,US10926874B2,1,2019
3420,AIRBUSOPERATIONSGMBH,US10926874B2,1,2013
3421,TextronInnovationsInc.,US2018-0065739A1,4,2020
3422,"AeroVironment,Inc.",US10287013B2,4,2021
3423,"AeroVironment,Inc.",US10287013B2,1,2020
3424,"AeroVironment,Inc.",US10287013B2,1,2019
3425,"Rolls-RoyceNorthAmericanTechnologies,Inc.",US10676205B2,1,2017
3426,AirbusOperations(S.A.S.),US10676205B2,1,2020
3427,Airbus(S.A.S.),US10676205B2,1,2020
3428,AirbusOperationsSAS,US10676205B2,1,2019
3429,PRATT&WHITNEYCANADACORP.,US10676205B2,1,2018
3430,SAFRANAIRCRAFTENGINES,US10676205B2,2,2016
3431,ROLLS-ROYCEplc,US10676205B2,1,2017
3432,TheBoeingCompany,US10676205B2,1,2016
3433,GeneralElectricCompany,US10676205B2,2,2016
3434,GeneralElectricCompany,US9751614B1,1,2017
3435,KittyHawkCorporation,US9751614B1,1,2019
3436,"ShanghaiAutoflightCo.,Ltd.",US9493235B2,8,2022
3437,"ShanghaiAutoflightCo.,Ltd.",US9493235B2,4,2021
3438,SHANGHAIJIAOTONGUNIVERSITY,US9493235B2,1,2018
3439,TrungVoTran,US9493235B2,1,2019
3440,PurdueResearchFoundation,US9493235B2,1,2018
3441,SEIKOEPSONCORPORATION,US9493235B2,1,2018
3442,"SWLRobotics,Inc.",US9493235B2,1,2017
3443,DaimlerAG,US9434267B2,4,2017
3444,"Skydio,Inc.",US9434267B2,2,2019
3445,"SZDJITECHNOLOGYCO.,LTD.",US9139310B1,1,2020
3446,WingAviationLLC,US9139310B1,1,2016
3447,"SZDJITECHNOLOGYCO.,LTD.",US9139310B1,1,2018
3448,YokoyamaCorporation,US9139310B1,1,2015
3449,AdtexInc.,US9139310B1,1,2015
3450,UNITEDSTATESOFAMERICAASREPRESNTEDBYTHEADMINSTRATOROFNASA,US9475579B2,4,2021
3451,UNITEDSTATESOFAMERICAASREPRESENTEDBYTHEADMINISTRATIONOFNASA,US9475579B2,1,2018
3452,UnitedTechnologiesCorporation,US8552575B2,3,2019
3453,TextronInnovationsInc.,US10287011B2,4,2021
3454,NidecCorporation,US10287011B2,1,2018
3455,"SZDJITECHNOLOGYCO.,LTD.",US10287011B2,1,2019
3456,BrienAvenSeeley,US8469306B2,4,2020
3457,SAFRANELECTRICAL&POWER,US7950606B2,1,2014
3458,LATELEC,US7950606B2,1,2018
3459,THALES,US7950606B2,1,2019
3460,HamiltonSundstrandCorporation,US7950606B2,2,2018
3461,HAMILTONSUNDSTRANDCORPORATION,US7950606B2,1,2018
3462,TheBoeingCompany,US7950606B2,1,2017
3463,HONEYWELLINTERNATIONALINC.,US7950606B2,1,2016
3464,HAMILTONSUNDSTRANDCORPORATION,US7950606B2,1,2012
3465,AIRBUSOPERATIONSGMBH,US7950606B2,1,2013
3466,HKMEnterprisesInc.,US6138951A,1,2011
3467,TheBoeingCompany,US6138951A,1,2009
3468,THEBOEINGCOMPANY,US5890441A,1,2019
3469,DavidCarambat,US5890441A,1,2012
3470,J.KelloggBurnham,US5890441A,1,2011
3471,CaliforniaInstituteofTechnology,US9457899B2,1,2019
3472,"SZDJITECHNOLOGYCO.,LTD.",US9429425B2,4,2021
3473,TEVELAEROBOTICSTECHNOLOGIESLTD.,US9429425B2,1,2017
3474,"Skydio,Inc.",US2012-0136630A1,4,2017
3475,TheBoeingCompany,US2012-0136630A1,1,2017
3476,GeneralElectricCompany,US2012-0136630A1,1,2017
3477,"AmazonTechnologies,Inc.",US3601342A,4,2020
3478,TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy,US10800524B2,4,2020
3479,KOREAAEROSPACERESEARCHINSTITUTE,US10800524B2,1,2017
3480,INDOORROBOTICSLTD.,US11190032B2,4,2021
3481,"ToyotaMotorEngineering&ManufacturingNorthAmerica,Inc.",US11597515B2,4,2021
3482,SONYCORPORATION,JP5819555B2,1,2017
3483,NECCORPORATION,US11320269B2,1,2017
3484,"ZUME,Inc.",US2019-0051090A1,1,2018
3485,"FordGlobalTechnologies,LLC",US2019-0070995A1,1,2018
3486,"AmazonTechnologies,Inc.",US10717524B1,1,2017
3487,LoonLLC,US7303166B2,1,2019
3488,SCEYESarl,US7303166B2,1,2017
3489,RinaldoBrutoco,US7303166B2,1,2018
3490,"EGANAIRSHIPS,INC.",US7303166B2,1,2017
3491,"TheUnitedStatesofAmerica,asrepresentedbytheSecretaryoftheNavy",US6868314B1,4,2020
3492,AKTIEBOLAGETSKF,US9260185B2,1,2014
3493,Eurocopter,US9260185B2,1,2011
3494,CaliforniaInstituteofTechnology,WOWO2005-072233A2,4,2021
3495,"JiangsuDigitalEagleTechnologyDevelopmentCo.,Ltd.",WOWO2005-072233A2,1,2016
3496,ReynaldoThomasAlfaro,US10974826B2,4,2021
3497,"BETAAIR,LLC",US10974826B2,4,2021
3498,"QuantaAssociates,L.P.",US10329016B1,1,2019
3499,SafranNacelles,US9809308B2,1,2019
3500,"WestMetroAviation,LLC",US9108463B2,4,2020
3501,FrancoisMatte,US4824047A,1,2011
3502,DOMINFLUIDPOWERLIMITED,US9574578B2,1,2015
3503,AlexanderUskolovsky,US10093493B2,4,2021
3504,"NOMURARESEARCHINSTITUTE,LTD.",US10364027B2,4,2021
3505,"NOMURARESEARCHINSTITUTE,LTD.",US10364027B2,1,2020
3506,SONYCORPORATION,US10364027B2,1,2020
3507,MarcLipton,US10037463B2,1,2019
3508,BruceE.Stuckman,US10037463B2,1,2019
3509,MarcLipton,US10037463B2,1,2018
3510,BruceE.Stuckman,US10037463B2,1,2018
3511,TheTravelersIndemnityCompany,US9805261B1,1,2020
3512,TheTravelersIndemnityCompany,US9805261B1,1,2018
3513,TOPCONCorporation,US9805261B1,1,2017
3514,"Sentera,LLC",US9823658B1,1,2017
3515,"SZDJITECHNOLOGYCO.,LTD.",US9740200B2,2,2019
3516,TheBoeingCompany,US9740200B2,1,2017
3517,"AT&TINTELLECTUALPROPERTYI,L.P.",US9740200B2,1,2016
3518,OPTiMCorporation,US11055786B2,1,2016
3519,INTERNATIONALBUSINESSMACHINESCORPORATION,US9508263B1,4,2015
3520,"Skydio,Inc.",US9679227B2,1,2019
3521,"Skydio,Inc.",US9679227B2,1,2017
3522,XDevelopmentLLC,US11258625B2,1,2017
3523,Alarm.comIncorporated,US9864372B2,4,2021
3524,EAVisionCorporation,US10597156B2,1,2017
3525,AscentAeroSystemsInc.,US9981744B2,4,2018
3526,EricDupontBecnel,US9981744B2,1,2018
3527,"HangzhouZeroZeroTechnologyCo.,Ltd.",US9981744B2,1,2018
3528,BirdBrAInInc.,US2016-0307449A1,4,2019
3529,ParthivKrishna,US2016-0307449A1,4,2018
3530,"GUANGZHOUXAIRCRAFTTECHNOLOGYCO.,LTD.",US2016-0307449A1,1,2016
3531,"AmazonTechnologies,Inc.",US9359074B2,2,2017
3532,"AccelerateLabs,LLC",US9359074B2,1,2019
3533,IntelCorporation,US9359074B2,1,2018
3534,"BENCHMARKELECTRONICS,INC.",US9359074B2,1,2017
3535,"Wal-MartStores,Inc.",US9359074B2,1,2018
3536,AirbusOperationsGmbH,US9359074B2,1,2018
3537,HENSOLDTSensorsGmbH,US9359074B2,1,2018
3538,UnitedTechnologiesCorporation,US11261800B2,1,2018
3539,Rolls-Royceplc,US11125158B2,4,2021
3540,PRATT&WHITNEYCANADACORP.,US11125158B2,1,2018
3541,LockheedMartinCorporation,US11149637B2,4,2020
3542,CSERIESAIRCRAFTLIMITEDPARTNERSHIP,US10279918B2,4,2017
3543,GeneralElectricCompany,US8931252B2,4,2022
3544,GeneralElectricCompany,US8931252B2,4,2020
3545,UnitedTechnologiesCorporation,US8931252B2,1,2012
3546,TheBoeingCompany,US8615335B2,1,2016
3547,Rolls-RoyceDeutschlandLtd&CoKG,US5014933A,1,2018
3548,NANJINGUNIVERSITYOFAERONAUTICSANDASTRONAUTICS,US3295555A,1,2018
3549,JapanAerospaceExplorationAgency,US10625882B2,1,2018
3550,AstroscaleIsraelLtd.,US10625882B2,1,2020
3551,"MitsubishiElectricResearchLaboratories,Inc.",US10625882B2,1,2019
3552,"NorthropGrummanInnovationSystems,Inc.",US10625882B2,1,2018
3553,AirbusDefenceandSpaceGmbH,US10625882B2,1,2017
3554,THALES,US10625882B2,1,2013
3555,AstroscaleIsraelLtd.,US9926087B2,1,2020
3556,TheBoeingCompany,US9926087B2,1,2019
3557,TheBoeingCompany,US9926087B2,1,2017
3558,TheBoeingCompany,US9926087B2,1,2018
3559,THALES,US9926087B2,1,2013
3560,TheBoeingCompany,US10232959B2,3,2019
3561,THALES,US9573703B2,1,2013
3562,EFFECTIVESPACESOLUTIONSLTD.,US9527607B2,1,2020
3563,EffectiveSpaceSolutionsLtd.,US9527607B2,1,2017
3564,JapanAerospaceExplorationAgency,US9027887B2,1,2018
3565,"UAB""PAZANGUSPOZICIONAVIMOSPRENDIMAI""",US9027887B2,1,2015
3566,EFFECTIVESPACESOLUTIONSLTD.,US9027887B2,1,2015
3567,AstriumSAS,US9027887B2,1,2012
3568,AstriumSAS,US9027887B2,1,2009
3569,MitsubishiElectricCorporation,US6296207B1,1,2016
3570,"MitsubishiElectricResearchLaboratories,Inc.",US6296207B1,2,2017
3571,"MitsubishiElectricResearchLaboratories,Inc.",US6032904A,1,2018
3572,AIRBUSDEFENCEANDSPACESAS,US5259577A,1,2017
3573,LaunchspaceTechnologiesCorporation,US5259577A,2,2018
3574,KOREAAEROSPACERESEARCHINSTITUTE,US5259577A,1,2018
3575,TheBoeingCompany,US5259577A,1,2008
3576,THEBOEINGCOMPANY,US5259577A,1,2013
3577,AIRBUSDEFENCEANDSPACESAS,US4071211A,4,2020
3578,AIRBUSONEWEBSATELLITESSAS,US4071211A,4,2020
3579,CANADIANSPACEAGENCY,US4071211A,1,2019
3580,"SZDJITECHNOLOGYCO.,LTD.",US9873408B2,1,2018
3581,MSGProductionAS,US11091276B2,1,2016
3582,GEAviationSystemsLimited,EP2230743A2,4,2018
3583,"T-MobileUSA,Inc.",US11628932B2,1,2019
3584,"SZDJITECHNOLOGYCO.,LTD.",US11091262B2,1,2019
3585,HONEYWELLINTERNATIONALINC.,US11091262B2,1,2012
3586,IntelCorporation,US11361655B2,1,2018
3587,BellTextronInc.,US10870479B2,1,2020
3588,"SAMSUNGELECTRONICSCO.,LTD.",US9914537B2,1,2018
3589,XDYNAMICSLIMITED,US9914537B2,1,2016
3590,"CASIOCOMPUTERCO.,LTD",US9914537B2,1,2018
3591,QUALCOMMIncorporated,US9914537B2,1,2017
3592,"TEALDRONES,INC.",US9914537B2,1,2018
3593,SnapInc.,US10780988B2,4,2020
3594,"AmazonTechnologies,Inc.",US10780988B2,1,2016
3595,GEAviationSystemsLimited,US8760004B2,4,2021
3596,GEAviationSystemsLimited,US8760004B2,1,2019
3597,ROLLS-ROYCEplc,US10662960B2,4,2019
3598,HONEYWELLINTERNATIONALINC.,US2016-0348788A1,1,2019
3599,GeneralElectricCompany,US8424280B2,4,2021
3600,GeneralElectricCompany,US2007-0267540A1,1,2020
3601,Rolls-RoyceNorthAmericanTechnologiesInc.,US2007-0267540A1,1,2018
3602,RaytheonTechnologiesCorporation,US5137230A,4,2021
3603,PRATT&WHITNEYCANADACORP.,US5137230A,2,2019
3604,TextronAviationInc.,US5137230A,1,2020
3605,UnitedTechnologiesCorporation,US5137230A,1,2019
3606,AirbusOperations(S.A.S.),US5137230A,1,2018
3607,UnitedTechnologiesCorporation,US5137230A,1,2018
3608,AIRBUSOPERATIONSSL,US5137230A,1,2018
3609,FrederickM.Schwarz,US5137230A,1,2014
3610,GabrielL.Suciu,US5137230A,1,2014
3611,PRATT&WHITNEYCANADACORP.,US5137230A,1,2017
3612,GENERALELECTRICCOMPANY,US5137230A,1,2015
3613,GeneralElectricCompany,US5137230A,1,2015
3614,UnitedTechnologiesCorporation,US5137230A,1,2017
3615,BOMBARDIERINC.,US5137230A,1,2012
3616,Rolls-RoyceCorporation,US5137230A,1,2009
3617,UnitedTechnologiesCorporation,US11215117B2,1,2020
3618,HamiltonSundstrandCorporation,US11215117B2,1,2018
3619,"DRONEUP,LLC",US10741088B1,4,2021
3620,GuidentLtd.,US10679510B2,3,2020
3621,Queen'sUniversityatKingston,US10753714B2,1,2018
3622,DanielALJADEFF,US11415689B2,1,2017
3623,GeneralElectricCompany,US10351239B2,3,2018
3624,CARRIERCORPORATION,US9910432B1,1,2019
3625,"SZDJITECHNOLOGYCO.,LTD.",US10114384B2,1,2019
3626,SAFRANAIRCRAFTENGINES,US9922282B2,1,2016
3627,ABZEROSRLS,US9747808B2,1,2018
3628,AIRSTATIONSLLC/ELEVATEDANALYTICSLLCJOINTVENTURE,US2016-0284221A1,1,2018
3629,VectorFlightLLC,US10045390B2,1,2017
3630,Deere&Company,US10045390B2,1,2017
3631,SIKORSKYAIRCRAFTCORPORATION,US10417918B2,1,2017
3632,"Sqwaq,Inc.",US9933780B2,1,2019
3633,"DJITechnology,Inc.",US10162351B2,1,2019
3634,InternationalBusinessMachinesCorporation,US10162351B2,1,2017
3635,"SamsungElectronicsCo.,Ltd.",US10162351B2,1,2017
3636,"AmazonTechnologies,Inc.",US9688403B2,4,2018
3637,"AUTELROBOTICSCO.,LTD.",US9688403B2,1,2019
3638,"AmazonTechnologies,Inc.",US9688403B2,1,2015
3639,XDevelopmentLLC,US9466219B1,1,2018
3640,SEIKOEPSONCORPORATION,US9583006B2,1,2020
3641,LoftOrbitalSolutionsInc.,US9583006B2,1,2019
3642,AirbusOperations(S.A.S.),US9454151B2,1,2019
3643,"Sentera,Inc.",US8644512B2,4,2017
3644,THEBOEINGCOMPANY,US9064222B2,1,2009
3645,TheBoeingCompany,US9477226B2,1,2019
3646,TheBoeingCompany,US11065979B1,1,2012
3647,SaudiArabianOilCompany,US11347242B2,1,2017
3648,AIRBUSOPERATIONSLIMITED,US10921826B2,1,2020
3649,GuangdongPolytechnicNormalUniversity,US11548633B2,4,2021
3650,SHILATOPTRONICSLTD,US11548633B2,1,2017
3651,BrianZima,US11548633B2,1,2017
3652,"ElioTecnologia,ServicosEParticipacoesLtda.",US11548633B2,1,2016
3653,AvigilonCorporation,US11548633B2,1,2017
3654,UNIVERSITYOFSEOULINDUSTRYCOOPERATIONFOUNDATION,US11548633B2,1,2015
3655,"(X-CONTROLSYSTEMCO.,LTD.)",US11548633B2,1,2015
3656,"Kittyhawk.io,Inc.",US11120456B2,3,2019
3657,OPTiMCorporation,US11120456B2,1,2017
3658,VerizonPatentandLicensingInc.,US11120456B2,1,2017
3659,"SkywardIO,Inc.",US11120456B2,1,2017
3660,"Isolynx,LLC",US11120456B2,1,2018
3661,ZIPLINEINTERNATIONALINC.,US11120456B2,1,2015
3662,"UnmannedInnovation,Inc.",US11120456B2,1,2017
3663,"SZDJITECHNOLOGYCO.,LTD.",US10017249B1,1,2020
3664,TheBoeingCompany,US10766627B2,1,2019
3665,"SZDJITECHNOLOGYCO.,LTD.",US10766627B2,1,2019
3666,IntelCorporation,US10766627B2,1,2018
3667,TheBoeingCompany,US10766627B2,1,2017
3668,QUALCOMMIncorporated,US9828107B1,1,2018
3669,ChungKiakPoh,US2016-0059958A1,4,2020
3670,ChungHowPoh,US2016-0059958A1,4,2020
3671,KittyHawkCorporation,US2016-0059958A1,2,2019
3672,KittyHawkCorporation,US2016-0059958A1,1,2018
3673,"DeltaAirLines,Inc.",US8437904B2,1,2017
3674,HONEYWELLINTERNATIONALINC.,US6700482B2,1,2018
3675,HONEYWELLINTERNATIONALINC.,US6700482B2,1,2016
3676,GeorgeMiller,WOWO2018-122830A1,1,2020
3677,MichaelAmorGRIFFIN,WOWO2016-154936A1,1,2017
3678,TheBoeingCompany,US9752500B2,1,2018
3679,PRATT&WHITNEYCANADACORP.,US9752500B2,1,2019
3680,UNITEDTECHNOLOGIESCORPORATION,US10094295B2,1,2019
3681,GEAviationSystemsLLC,US9021780B2,4,2020
3682,GEAviationSystemsLLC,US9021780B2,4,2021
3683,UNITEDTECHNOLOGIESCORPORATION,US9021780B2,1,2012
3684,SIKORSKYAIRCRAFTCORPORATION,US9021780B2,1,2016
3685,"GEAVIATIONSYSTEMS,LLC",US9021780B2,1,2016
3686,HamiltonSundstrandCorporation,US4251987A,1,2019
3687,BrunoMombrinie,US11708153B2,1,2019
3688,RaytheonTechnologiesCorporation,US10801443B2,1,2020
3689,CHINAACADEMYOFSPACETECHNOLOGY,US9973266B1,1,2016
3690,"REDWIRESPACE,INC.",US9815573B2,4,2018
3691,ThalesAleniaSpaceItaliaS.p.A.ConUnicoSocio,US2007-0029446A1,1,2015
3692,AirbusDefenceandSpaceGmbH,US2007-0029446A1,1,2018
3693,ORBITALSCIENCESCORPORATION,US2007-0029446A1,1,2013
3694,AIRBUSDEFENCEANDSPACESAS,US2004-0122568A1,4,2020
3695,AhmadFareedAldarwish,US10198011B2,1,2019
3696,"TopFlightTechnologies,Inc.",US10198011B2,1,2019
3697,HamiltonSundstrandCorporation,US9878787B2,4,2021
3698,"MOTOROLASOLUTIONS,INC.",US9878787B2,1,2017
3699,IntelCorporation,US9878787B2,1,2017
3700,RosemountAerospaceInc.,CN210037862U,8,2021
3701,RosemountAerospaceInc.,CN102735888A,3,2019
3702,RosemountAerospaceInc.,CN102735888A,1,2020
3703,RosemountAerospaceInc.,CN102735888A,2,2018
3704,RosemountAerospaceInc.,EP3159700B1,1,2020
3705,RosemountAerospaceInc.,EP3133403B1,4,2020
3706,RosemountAerospaceInc.,EP3133403B1,5,2019
3707,RosemountAerospaceInc.,EP3076185B1,1,2018
3708,RosemountAerospaceInc.,GB002561393B,2,2017
3709,RosemountAerospaceInc.,KR10-1184780B1,1,2019
3710,RosemountAerospaceInc.,US11167861B2,4,2019
3711,OhioUniversity,US11474123B2,4,2017
3712,RosemountAerospaceInc.,US11585826B2,1,2020
3713,"TRIUMPHAEROSTRUCTURES,LLC.",US11130559B2,1,2019
3714,RosemountAerospaceInc.,US10605637B2,1,2018
3715,AirbusOperationsGmbH,US10578498B2,1,2017
3716,AirbusOperationsGmbH,US10578498B2,1,2009
3717,HamiltonSundstrandCorporation,US10132824B2,4,2020
3718,RosemountAerospaceInc.,US10132824B2,4,2020
3719,GEAviationSystemsLimited,US10132824B2,1,2018
3720,RosemountAerospaceInc.,US10132824B2,2,2019
